Cost_ID,Date,Department,City,Cost_Type,Cost_Amount,Budget_Amount,Employee_ID,Approved_By,Cost_Center_Code,Fiscal_Quarter,Fiscal_Year,Is_Recurring,Notes,Currency
CST000216,2022-03-26,IT,Aswan,Maintenance,6769.28,7142.61,E0135,MGR19,CC020,Q2,2023,False,,USD
CST000217,2023-01-01,IT,Asyut,Insurance,126892.53,7467.01,E0095,MGR1,CC020,Q2,2023,True,,EGP
CST000218,2022-09-26,IT,Mansoura,Rent,6920.55,10563.95,E0133,MGR18,CC010,Q1,2023,True,,EGP
CST000219,2023-03-29,Customer Service,Luxor,Utilities,3846.83,4333.06,E0158,MGR8,CC009,Q4,2021,True,,EGP
CST000220,2021-07-03,Marketing,Asyut,Depreciation,3247.9,22584.05,E0124,MGR6,CC007,Q4,2021,False,,EGP
CST000221,2023-01-08,Logistics,Port Said,Insurance,2467.99,10956.61,E0160,MGR9,CC030,Q3,2021,False,Note_92,
CST000222,2024-06-24,Sales,Asyut,COGS,3294.02,102759.77,E0063,MGR13,CC021,Q1,2022,True,,EUR
CST000223,2022-01-26,Finance,Aswan,COGS,612.08,9552.11,E0003,MGR13,CC019,Q4,2023,True,Note_49,
CST000224,2021-07-10,Logistics,Alexandria,Utilities,15427.02,1989.97,E0046,MGR6,CC027,Q2,2021,True,Note_63,EGP
CST000225,2022-06-28,IT,Port Said,Salaries,3809.4,4328.28,E0021,MGR17,CC008,Q2,2021,True,,EGP
CST000226,2024-06-17,Logistics,Tanta,Rent,20958.46,3993.34,E0109,MGR7,CC020,Q3,2024,False,,EGP
CST000227,2023-09-16,Customer Service,Alexandria,COGS,24486.16,9059.21,E0159,MGR6,CC005,Q4,2024,True,,EGP
CST000228,2024-06-11,IT,Tanta,Utilities,6162.8,16394.78,E0102,MGR15,CC024,Q4,2023,True,,EGP
CST000229,2024-11-05,Marketing,Port Said,Insurance,5642.75,12036.2,E0112,MGR3,CC002,Q1,2024,False,Note_34,EUR
CST000230,2023-11-08,Marketing,Giza,Rent,10932.01,20711.92,E0185,MGR13,CC023,Q3,2022,False,,EGP
CST000231,2023-09-19,Logistics,Alexandria,Maintenance,7117.16,123018.98,E0140,MGR6,CC007,Q2,2022,False,Note_91,EGP
CST000232,2021-10-13,Sales,Mansoura,Marketing,932.03,1335.54,E0194,MGR1,CC009,Q2,2023,True,Note_94,EGP
CST000233,2023-05-17,Marketing,Giza,Rent,19520.12,20539.28,E0117,MGR13,CC017,Q2,2021,True,Note_5,EGP
CST000234,2023-06-11,HR,Port Said,Marketing,2638.21,9580.34,E0147,MGR12,CC029,Q3,2024,False,,EGP
CST000235,2022-01-26,Logistics,Tanta,Rent,12037.21,35694.41,E0068,MGR20,CC024,Q1,2021,False,,USD
CST000236,2023-12-07,Marketing,Asyut,Maintenance,2577.6,7145.72,E0009,MGR10,CC003,Q4,2024,True,,EGP
CST000237,2023-09-14,Logistics,Mansoura,Depreciation,4328.51,16319.16,E0091,MGR2,CC020,Q1,2021,True,,EUR
CST000238,2021-02-15,Marketing,Luxor,Rent,89689.24,19685.45,E0078,MGR19,CC003,Q4,2022,False,,EGP
CST000239,2024-07-02,Sales,Aswan,Depreciation,12660.89,6190.56,E0067,MGR17,CC021,Q4,2022,True,,EGP
CST000240,2024-06-17,HR,Luxor,Depreciation,2413.97,31416.33,E0106,MGR2,CC006,Q3,2024,False,,EGP
CST000241,2022-06-13,IT,Aswan,Maintenance,9030.98,48941.19,E0015,MGR10,CC005,Q3,2024,False,,EGP
CST000242,2024-07-29,Marketing,Tanta,Utilities,4636.48,17129.02,E0194,MGR2,CC030,Q4,2024,True,Note_23,EGP
CST000243,2022-06-18,IT,Luxor,Insurance,10916.69,7718.51,E0090,MGR20,CC011,Q4,2022,True,,EGP
CST000244,2022-02-26,HR,Aswan,Marketing,58217.64,2334.8,E0105,MGR7,CC016,Q1,2022,True,,
CST000245,2022-01-12,Finance,Tanta,Maintenance,74288.57,13352.34,E0189,MGR11,CC025,Q3,2022,True,Note_11,EGP
CST000246,2023-01-07,Sales,Giza,Depreciation,12131.61,2866.48,E0034,MGR17,CC004,Q3,2021,False,Note_52,EGP
CST000247,2024-01-21,Logistics,Luxor,Marketing,897.5,23874.76,E0181,MGR12,CC024,Q4,2021,True,,USD
CST000248,2022-11-07,Customer Service,Port Said,Rent,2712.43,9236.03,E0069,MGR20,CC015,Q1,2022,True,,EGP
CST000249,2021-05-01,Logistics,Cairo,Utilities,2411.93,5755.28,E0095,MGR12,CC016,Q3,2023,True,Note_20,EGP
CST000250,2022-10-03,Logistics,Mansoura,Rent,3061.31,2359.76,E0080,MGR1,CC011,Q3,2021,True,,EGP
CST000251,2022-11-08,Finance,Tanta,COGS,73537.55,3096.09,E0131,MGR3,CC028,Q2,2021,False,,EGP
CST000252,2023-07-03,Finance,Luxor,Marketing,18340.99,17208.8,E0012,MGR9,CC017,Q1,2023,True,,
CST000253,2024-07-30,HR,Alexandria,Rent,3816.76,32245.83,E0019,MGR3,CC023,Q4,2022,True,,EGP
CST000254,2021-12-04,IT,Giza,Maintenance,4829.07,28087.13,E0177,MGR5,CC006,Q1,2023,False,Note_86,EGP
CST000255,2024-11-11,Finance,Luxor,Marketing,17693.04,61098.11,E0006,MGR18,CC025,Q4,2023,True,,EUR
CST000256,2023-12-04,Sales,Alexandria,Insurance,19189.0,32959.25,E0143,MGR20,CC003,Q2,2022,False,,EGP
CST000257,2021-10-20,IT,Cairo,Rent,5683.1,16826.71,E0092,MGR3,CC008,Q4,2024,True,,EGP
CST000258,2021-01-13,IT,Suez,Rent,9031.33,14543.15,E0156,MGR13,CC021,Q1,2023,False,,USD
CST000259,2023-12-16,Finance,Giza,Depreciation,498.39,3286.66,E0087,MGR5,CC015,Q2,2021,True,Note_13,EGP
CST000260,2024-03-21,Marketing,Asyut,Salaries,5689.45,5368.63,E0120,MGR5,CC010,Q1,2021,True,,USD
CST000261,2022-12-01,Marketing,Asyut,Rent,3317.63,1593.46,E0126,MGR18,CC008,Q1,2022,True,,EGP
CST000262,2024-09-03,Marketing,Cairo,Insurance,3345.18,26380.68,E0008,MGR12,CC017,Q4,2024,False,,USD
CST000263,2022-09-01,Customer Service,Suez,COGS,3671.23,3351.37,E0029,MGR6,CC005,Q1,2021,True,,EGP
CST000264,2022-05-22,HR,Cairo,Insurance,3134.41,41089.71,E0170,MGR12,CC017,Q2,2024,True,,EGP
CST000265,2024-06-03,Sales,Cairo,Depreciation,4914.42,15968.87,E0099,MGR16,CC021,Q2,2021,True,Note_27,EGP
CST000266,2023-11-07,Logistics,Luxor,Depreciation,25269.08,24342.5,E0010,MGR18,CC028,Q4,2021,True,Note_23,USD
CST000267,2024-05-11,Sales,Giza,Salaries,13332.04,9340.14,E0107,MGR4,CC030,Q3,2021,True,,EGP
CST000268,2022-03-09,IT,Suez,Salaries,35691.65,46717.99,E0190,MGR7,CC004,Q2,2024,True,,EGP
CST000269,2024-10-29,Sales,Suez,Salaries,0.0,553.82,E0172,MGR6,CC017,Q3,2024,False,,EGP
CST000270,2024-08-31,Customer Service,Aswan,Marketing,8526.64,26107.2,E0145,MGR15,CC030,Q2,2022,True,,EGP
CST000271,2022-01-14,Customer Service,Luxor,Maintenance,22620.1,4060.18,E0183,MGR12,CC017,Q1,2023,True,Note_16,EGP
CST000272,2021-09-07,Marketing,Suez,Insurance,3525.54,2724.55,E0117,MGR9,CC026,Q4,2024,True,,EGP
CST000273,2021-07-23,Operations,Giza,Salaries,1602.24,4204.47,E0074,MGR5,CC020,Q1,2022,False,Note_73,EGP
CST000274,2023-10-23,Marketing,Mansoura,Utilities,5589.42,1965.94,E0199,MGR17,CC012,Q2,2022,False,Note_8,EGP
CST000275,2024-04-02,Finance,Luxor,Salaries,3667.3,10062.68,E0137,MGR13,CC005,Q4,2021,False,,EGP
CST000276,2023-09-25,IT,Alexandria,Utilities,46882.64,3147.98,E0105,MGR17,CC005,Q4,2021,True,,EUR
CST000277,2022-07-05,HR,Tanta,Utilities,16376.11,11991.01,E0196,MGR12,CC017,Q2,2021,True,Note_77,EGP
CST000278,2024-04-12,Sales,Suez,Rent,3868.41,9798.31,E0135,MGR14,CC009,Q4,2022,True,,EGP
CST000279,2023-07-03,HR,Luxor,Rent,1863.94,21668.04,E0086,MGR7,CC028,Q2,2024,True,Note_21,EGP
CST000280,2023-12-19,IT,Giza,Insurance,49590.56,30523.66,E0046,MGR3,CC011,Q3,2021,False,,USD
CST000281,2023-08-29,IT,Asyut,COGS,2948.77,3419.58,E0122,MGR16,CC007,Q1,2024,True,Note_50,EGP
CST000282,2021-04-22,Customer Service,Port Said,Utilities,22268.73,5542.04,E0195,MGR2,CC006,Q4,2023,False,Note_96,EGP
CST000283,2021-11-27,Operations,Mansoura,Salaries,7281.35,233727.75,E0111,MGR12,CC007,Q2,2021,True,,EGP
CST000284,2022-03-10,IT,Mansoura,Rent,19947.22,7392.5,E0006,MGR14,CC025,Q1,2022,False,,EGP
CST000285,2023-08-13,HR,Cairo,Utilities,6736.49,121396.3,E0081,MGR9,CC002,Q4,2023,False,Note_16,EUR
CST000286,2022-07-09,Sales,Alexandria,Marketing,34451.12,36523.44,E0093,MGR9,CC014,Q3,2024,True,,EGP
CST000287,2021-04-03,Logistics,Aswan,Maintenance,917.72,3135.12,E0146,MGR1,CC030,Q2,2023,False,Note_26,EGP
CST000288,2024-06-12,IT,Giza,Rent,16378.28,6165.77,E0050,MGR9,CC022,Q4,2021,False,,EGP
CST000289,2023-08-03,Sales,Cairo,Rent,1644.65,7433.55,E0162,MGR12,CC027,Q1,2024,True,,EGP
CST000290,2022-05-16,HR,Suez,Marketing,5497.54,60764.31,E0016,MGR4,CC027,Q4,2023,True,Note_47,EGP
CST000291,2021-03-12,Marketing,Cairo,Rent,48170.75,13076.18,E0199,MGR4,CC013,Q1,2022,False,Note_11,EGP
CST000292,2023-07-04,Operations,Giza,COGS,51773.95,20051.4,E0173,MGR15,CC026,Q1,2022,True,,EGP
CST000293,2024-10-11,Marketing,Aswan,Insurance,3827.02,3079.28,E0182,MGR10,CC007,Q4,2024,False,,EGP
CST000294,2021-12-28,Operations,Asyut,Maintenance,1437.21,1646.82,E0171,MGR5,CC028,Q4,2021,True,,EGP
CST000295,2021-01-01,Sales,Luxor,Rent,20957.51,21755.75,E0079,MGR15,CC019,Q1,2022,True,Note_30,EGP
CST000296,2023-12-31,Customer Service,Aswan,Maintenance,31038.37,8552.66,E0103,MGR7,CC011,Q3,2022,True,,EGP
CST000297,2021-07-11,Marketing,Suez,COGS,507.38,2129.3,E0196,MGR20,CC002,Q4,2024,True,,EGP
CST000298,2024-03-12,Operations,Port Said,Depreciation,16591.85,5611.43,E0166,MGR5,CC029,Q1,2021,False,,EGP
CST000299,2022-09-20,Sales,Giza,Rent,6780.37,2293.64,E0070,MGR1,CC003,Q3,2022,False,Note_95,EGP
CST000300,2021-12-14,Sales,Mansoura,Depreciation,6659.94,14231.22,E0018,MGR4,CC028,Q1,2023,False,,EGP
CST000301,2021-03-30,IT,Cairo,Utilities,642.53,209061.16,E0095,MGR20,CC028,Q3,2022,False,,EGP
CST000302,2024-12-11,Marketing,Alexandria,COGS,4773.69,8173.2,E0171,MGR18,CC007,Q3,2024,False,,USD
CST000303,2021-10-02,Operations,Mansoura,Marketing,18461.19,4866.1,E0122,MGR14,CC007,Q3,2023,False,,EGP
CST000304,2023-02-20,IT,Tanta,Depreciation,33959.86,3242.47,E0025,MGR19,CC003,Q1,2024,True,,EGP
CST000305,2024-08-27,Logistics,Tanta,Rent,13296.25,27411.97,E0065,MGR19,CC009,Q3,2024,True,,EGP
CST000306,2022-11-23,HR,Asyut,Marketing,5649.77,7530.97,E0038,MGR4,CC002,Q3,2023,False,,EGP
CST000307,2022-09-15,Operations,Port Said,Marketing,26320.61,3317.26,E0047,MGR13,CC005,Q2,2021,False,,EGP
CST000308,2023-09-12,IT,Tanta,Utilities,5610.99,12205.01,E0126,MGR9,CC007,Q3,2022,True,,EGP
CST000309,2022-09-26,Customer Service,Cairo,Marketing,5767.95,2696.08,E0068,MGR16,CC014,Q4,2021,True,Note_87,EGP
CST000310,2021-06-17,Finance,Port Said,Depreciation,22455.25,13463.48,E0016,MGR12,CC002,Q4,2022,False,Note_21,EGP
CST000311,2023-02-22,Marketing,Giza,COGS,30147.3,59348.85,E0085,MGR8,CC011,Q3,2023,True,,EGP
CST000312,2023-10-24,Finance,Port Said,COGS,3532.88,14937.43,E0200,MGR9,CC006,Q4,2023,False,,EGP
CST000313,2022-12-15,Sales,Luxor,Utilities,4466.38,8612.35,E0047,MGR15,CC021,Q1,2023,True,,EGP
CST000314,2023-10-16,Logistics,Asyut,Insurance,12625.18,87448.38,E0045,MGR4,CC010,Q1,2022,False,,EGP
CST000315,2024-11-25,HR,Giza,Depreciation,7131.85,64807.08,E0010,MGR15,CC003,Q4,2021,True,Note_35,EGP
CST000316,2023-11-23,Marketing,Asyut,Maintenance,12062.58,77937.01,E0173,MGR12,CC020,Q1,2022,False,,EGP
CST000317,2024-09-15,Sales,Suez,Maintenance,7124.58,5385.24,E0104,MGR12,CC012,Q3,2024,True,,EUR
CST000318,2024-02-21,HR,Cairo,Salaries,7366.59,8074.71,E0149,MGR12,CC004,Q1,2023,False,,EGP
CST000319,2021-04-24,Marketing,Giza,Utilities,2895.41,6607.75,E0094,MGR10,CC019,Q3,2023,False,,EGP
CST000320,2022-05-28,Sales,Cairo,Utilities,80441.46,9436.11,E0113,MGR18,CC025,Q2,2023,True,,EGP
CST000321,2023-10-20,Customer Service,Tanta,Insurance,625.32,43217.12,E0088,MGR8,CC025,Q3,2021,True,,
CST000322,2022-03-23,Marketing,Port Said,Rent,58305.41,5093.04,E0118,MGR12,CC014,Q2,2021,True,,EGP
CST000323,2021-04-21,HR,Alexandria,COGS,1289.76,2693.5,E0197,MGR12,CC012,Q3,2022,False,,EGP
CST000324,2024-04-29,Sales,Aswan,Rent,6537.13,26808.73,E0102,MGR2,CC030,Q1,2022,True,,EGP
CST000325,2024-04-08,Marketing,Port Said,Utilities,655.77,22150.94,E0067,MGR10,CC009,Q1,2023,True,,EGP
CST000326,2022-11-11,HR,Aswan,COGS,29628.94,21595.0,E0093,MGR20,CC019,Q4,2023,False,Note_35,EGP
CST000327,2023-01-13,IT,Asyut,Salaries,61563.52,22625.05,E0148,MGR12,CC030,Q3,2021,True,,EGP
CST000328,2022-03-04,Marketing,Tanta,Salaries,7136.27,52494.01,E0009,MGR1,CC023,Q4,2023,True,,EGP
CST000329,2021-12-06,Customer Service,Cairo,Maintenance,22405.81,9111.09,E0112,MGR7,CC011,Q2,2024,True,Note_55,EGP
CST000330,2021-06-02,Customer Service,Giza,Salaries,302.47,10403.75,E0073,MGR7,CC028,Q2,2024,False,,EGP
CST000331,2023-11-19,Sales,Tanta,Maintenance,4046.26,3261.31,E0012,MGR20,CC027,Q4,2022,False,,USD
CST000332,2022-03-20,Customer Service,Asyut,Utilities,48057.66,272.13,E0186,MGR15,CC012,Q4,2022,False,,EGP
CST000333,2021-01-24,Customer Service,Alexandria,Maintenance,25535.64,5463.13,E0104,MGR9,CC019,Q3,2023,False,,
CST000334,2021-09-12,Customer Service,Tanta,Maintenance,8882.69,20087.58,E0139,MGR9,CC013,Q2,2024,False,,USD
CST000335,2024-02-06,Logistics,Luxor,Marketing,3970.24,188889.07,E0059,MGR14,CC017,Q4,2022,True,,EGP
CST000336,2023-11-02,Finance,Tanta,Rent,3339.9,7963.25,E0061,MGR16,CC005,Q4,2021,True,,EGP
CST000337,2023-01-15,Operations,Alexandria,Marketing,8260.41,4167.11,E0053,MGR19,CC004,Q4,2022,False,,EGP
CST000338,2022-02-18,HR,Mansoura,Insurance,60094.26,16643.77,E0170,MGR15,CC013,Q3,2021,False,,EGP
CST000339,2022-12-13,IT,Giza,Insurance,12323.61,13930.06,E0041,MGR14,CC008,Q4,2022,False,,
CST000340,2021-05-26,Sales,Asyut,Rent,5463.9,6742.71,E0156,MGR3,CC001,Q2,2024,True,,EGP
CST000341,2024-11-01,Sales,Mansoura,Insurance,20517.43,6959.34,E0170,MGR12,CC010,Q3,2022,False,Note_41,EGP
CST000342,2021-12-07,Customer Service,Asyut,COGS,47248.55,19220.59,E0129,MGR6,CC006,Q2,2024,True,,EGP
CST000343,2022-12-17,Finance,Aswan,Rent,13097.6,3468.94,E0177,MGR16,CC028,Q1,2024,False,,EGP
CST000344,2021-04-07,HR,Cairo,Rent,4140.03,10065.91,E0120,MGR5,CC021,Q1,2021,True,Note_55,EGP
CST000345,2024-12-12,IT,Mansoura,Rent,5049.79,1084.46,E0159,MGR18,CC009,Q2,2021,True,,EGP
CST000346,2021-12-07,IT,Aswan,Utilities,1932.78,5446.02,E0121,MGR18,CC003,Q2,2024,False,,EGP
CST000347,2024-07-14,Sales,Suez,Salaries,6408.37,8435.12,E0187,MGR2,CC029,Q1,2023,True,,EGP
CST000348,2024-01-01,IT,Aswan,Depreciation,154406.93,16751.99,E0104,MGR9,CC026,Q1,2021,True,,EGP
CST000349,2022-07-22,Customer Service,Luxor,Salaries,7406.45,18453.34,E0029,MGR5,CC018,Q4,2023,True,Note_47,EGP
CST000350,2021-06-23,Operations,Luxor,Maintenance,17035.16,4750.12,E0022,MGR13,CC018,Q2,2022,True,,EGP
CST000351,2021-08-07,HR,Alexandria,Insurance,24078.46,19108.51,E0069,MGR17,CC020,Q3,2022,True,Note_3,EGP
CST000352,2022-01-21,Finance,Aswan,Rent,10528.46,19049.53,E0073,MGR8,CC025,Q2,2023,True,,EGP
CST000353,2024-01-13,HR,Mansoura,Utilities,49822.09,15533.49,E0030,MGR14,CC025,Q1,2021,True,Note_69,USD
CST000354,2022-07-23,Operations,Alexandria,Depreciation,1315.32,5492.44,E0153,MGR15,CC007,Q1,2023,False,,EGP
CST000355,2023-05-05,Sales,Mansoura,Salaries,0.0,11426.04,E0114,MGR15,CC005,Q2,2024,True,,EGP
CST000356,2024-07-20,HR,Aswan,Salaries,21797.47,9341.26,E0014,MGR13,CC006,Q2,2022,True,Note_73,EGP
CST000357,2024-10-29,Operations,Cairo,COGS,5863.56,94552.84,E0063,MGR19,CC012,Q2,2021,True,,EGP
CST000358,2022-11-23,Marketing,Suez,Marketing,2199.85,11408.85,E0174,MGR17,CC022,Q4,2022,False,,EGP
CST000359,2022-02-14,Customer Service,Cairo,Rent,3691.91,2052.07,E0141,MGR14,CC023,Q4,2022,True,,EGP
CST000360,2021-09-29,Sales,Port Said,Insurance,13970.39,35363.89,E0085,MGR18,CC021,Q2,2021,False,,EGP
CST000361,2023-06-27,Operations,Cairo,Marketing,1372.69,1285.45,E0119,MGR15,CC015,Q4,2021,True,,EGP
CST000362,2024-08-21,Logistics,Asyut,Salaries,25634.54,10481.06,E0031,MGR8,CC012,Q4,2024,True,,EGP
CST000363,2024-03-08,Operations,Cairo,COGS,4038.84,17018.98,E0192,MGR15,CC009,Q4,2023,True,Note_92,EGP
CST000364,2022-05-07,Marketing,Asyut,Depreciation,914.56,8791.91,E0112,MGR17,CC027,Q2,2021,False,,EGP
CST000365,2021-09-25,Logistics,Giza,COGS,2078.0,5567.72,E0025,MGR12,CC002,Q1,2021,False,Note_36,EGP
CST000366,2021-04-25,Operations,Giza,Salaries,2302.63,2329.1,E0110,MGR13,CC027,Q2,2021,True,,EGP
CST000367,2021-10-15,Sales,Alexandria,Marketing,26411.86,24110.75,E0054,MGR9,CC009,Q2,2021,False,Note_65,EGP
CST000368,2022-09-27,Sales,Tanta,Insurance,39617.94,6909.63,E0100,MGR10,CC013,Q3,2024,False,,EGP
CST000369,2024-12-25,Sales,Cairo,Salaries,52171.46,24460.2,E0002,MGR18,CC022,Q1,2024,True,Note_89,EGP
CST000370,2023-06-16,Finance,Asyut,Marketing,6986.32,4374.74,E0077,MGR1,CC017,Q2,2021,True,,EUR
CST000371,2024-02-23,Logistics,Alexandria,Rent,15113.94,30243.42,E0099,MGR14,CC006,Q3,2024,False,,EGP
CST000372,2021-03-18,IT,Asyut,Marketing,-13159.99,5080.18,E0128,MGR9,CC003,Q3,2021,True,,EGP
CST000373,2022-07-13,Finance,Alexandria,Salaries,30886.41,16677.85,E0127,MGR12,CC006,Q1,2023,True,Note_89,EGP
CST000374,2024-09-02,Operations,Cairo,Salaries,6740.98,16817.42,E0186,MGR14,CC003,Q2,2022,False,,EGP
CST000375,2021-08-24,Sales,Suez,Depreciation,1184.35,44086.13,E0048,MGR1,CC007,Q3,2021,True,Note_78,EGP
CST000376,2024-04-28,Marketing,Mansoura,Insurance,5972.07,45538.79,E0151,MGR2,CC015,Q4,2023,False,Note_30,EGP
CST000377,2024-09-10,IT,Asyut,COGS,17668.28,16086.48,E0148,MGR17,CC015,Q4,2021,True,Note_82,EGP
CST000378,2022-04-11,Finance,Suez,Depreciation,1448.22,1918.58,E0083,MGR15,CC029,Q1,2021,True,,EGP
CST000379,2023-11-13,HR,Suez,Maintenance,6349.26,3384.11,E0140,MGR20,CC008,Q3,2022,True,,EGP
CST000380,2024-11-27,Logistics,Mansoura,COGS,2520.42,8922.5,E0191,MGR9,CC022,Q2,2024,True,,EGP
CST000381,2021-07-01,Sales,Aswan,Rent,2371.05,3004.47,E0034,MGR1,CC006,Q1,2023,False,,USD
CST000382,2021-05-08,Finance,Mansoura,Maintenance,47750.25,11605.07,E0175,MGR14,CC029,Q4,2022,True,,
CST000383,2024-02-21,Logistics,Asyut,COGS,10054.16,6478.71,E0129,MGR15,CC004,Q2,2023,True,,EGP
CST000384,2021-10-20,IT,Mansoura,Insurance,8056.99,15782.2,E0162,MGR16,CC004,Q2,2022,True,,EGP
CST000385,2024-01-19,Marketing,Giza,Rent,26316.15,2935.56,E0159,MGR6,CC014,Q2,2024,True,Note_51,
CST000386,2022-01-21,Finance,Suez,Utilities,13717.67,4262.72,E0158,MGR13,CC012,Q1,2021,False,,EGP
CST000387,2022-03-09,Finance,Luxor,Rent,25954.84,14526.84,E0053,MGR11,CC029,Q3,2023,False,,EGP
CST000388,2023-02-14,Logistics,Mansoura,COGS,2214.31,1904.44,E0009,MGR5,CC027,Q2,2022,True,,EGP
CST000389,2024-06-19,Marketing,Giza,Utilities,2346.53,2340.18,E0119,MGR6,CC007,Q4,2023,True,,EGP
CST000390,2024-09-29,Logistics,Alexandria,COGS,2562.66,14888.38,E0082,MGR7,CC008,Q2,2023,True,Note_52,EGP
CST000391,2022-03-10,Finance,Luxor,Maintenance,15134.35,19136.19,E0079,MGR18,CC014,Q1,2021,True,,EGP
CST000392,2024-04-26,Logistics,Suez,Depreciation,6529.44,3314.51,E0074,MGR11,CC007,Q3,2024,True,,EGP
CST000393,2024-07-06,HR,Suez,Salaries,13919.31,71377.7,E0067,MGR6,CC023,Q2,2023,False,,USD
CST000394,2023-01-18,Operations,Giza,Depreciation,3528.05,2368.57,E0051,MGR12,CC028,Q4,2023,False,,EGP
CST000395,2021-06-18,Logistics,Cairo,Salaries,4313.75,1993.53,E0198,MGR4,CC006,Q1,2023,True,,EGP
CST000396,2023-08-31,HR,Mansoura,Utilities,667.67,5942.39,E0022,MGR10,CC002,Q4,2021,False,,EGP
CST000397,2022-08-12,IT,Giza,Utilities,8752.58,60664.36,E0123,MGR12,CC016,Q1,2022,False,Note_33,EGP
CST000398,2024-07-30,HR,Tanta,Depreciation,282013.91,2022.16,E0111,MGR17,CC022,Q4,2022,True,,EUR
CST000399,2024-09-02,Operations,Mansoura,Maintenance,15450.86,83760.78,E0182,MGR1,CC021,Q1,2021,True,,USD
CST000400,2023-09-27,Finance,Alexandria,Insurance,74816.84,18652.02,E0177,MGR3,CC015,Q1,2022,True,,EGP
CST000401,2021-07-26,Finance,Mansoura,Insurance,1710.76,15932.9,E0096,MGR8,CC030,Q4,2022,True,,EGP
CST000402,2024-07-02,Customer Service,Suez,COGS,2673.29,10066.6,E0138,MGR4,CC027,Q4,2021,True,,EGP
CST000403,2024-10-13,Finance,Suez,Rent,15566.39,9185.27,E0084,MGR4,CC027,Q4,2021,True,,USD
CST000404,2023-06-25,Finance,Suez,Depreciation,0.0,8763.97,E0194,MGR5,CC016,Q4,2021,True,Note_54,
CST000405,2022-09-03,Logistics,Luxor,Marketing,9558.18,4212.29,E0199,MGR8,CC002,Q2,2022,True,,EGP
CST000406,2021-02-11,Logistics,Giza,Depreciation,6335.56,67531.6,E0082,MGR5,CC003,Q4,2022,False,Note_46,EGP
CST000407,2024-09-17,Finance,Tanta,Depreciation,71360.56,10251.88,E0155,MGR9,CC003,Q4,2023,False,,
CST000408,2021-02-28,Finance,Giza,Insurance,14238.58,15292.89,E0076,MGR14,CC001,Q2,2021,True,Note_58,EUR
CST000409,2023-01-11,IT,Luxor,Insurance,10528.3,4692.98,E0189,MGR18,CC015,Q3,2023,False,,EGP
CST000410,2024-10-01,Logistics,Asyut,Salaries,2681.73,7689.05,E0178,MGR3,CC021,Q2,2024,True,,EGP
CST000411,2024-07-11,Operations,Tanta,Salaries,0.0,15583.54,E0018,MGR18,CC027,Q2,2021,True,,EGP
CST000412,2021-10-13,Marketing,Alexandria,Maintenance,554.44,9151.71,E0095,MGR2,CC021,Q4,2021,True,,EGP
CST000413,2024-12-07,Finance,Luxor,Salaries,2432.94,9533.64,E0087,MGR5,CC025,Q1,2023,False,,EGP
CST000414,2024-02-19,Logistics,Luxor,Salaries,6644.04,5786.07,E0194,MGR11,CC011,Q3,2023,True,,EUR
CST000415,2023-07-29,Logistics,Giza,COGS,3130.57,6011.61,E0056,MGR11,CC011,Q4,2023,True,Note_26,EGP
CST000416,2024-01-17,Operations,Alexandria,Maintenance,1314.6,64808.04,E0031,MGR11,CC029,Q1,2022,False,,EGP
CST000417,2024-06-25,Marketing,Giza,Rent,23035.56,20929.11,E0156,MGR11,CC002,Q2,2024,True,,USD
CST000418,2021-11-13,Operations,Aswan,Salaries,3314.08,4780.91,E0025,MGR7,CC024,Q3,2021,True,,USD
CST000419,2022-04-08,IT,Suez,Salaries,2091.4,3861.28,E0082,MGR20,CC019,Q4,2022,False,,EGP
CST000420,2021-06-11,IT,Aswan,Salaries,-1056.48,26094.99,E0170,MGR15,CC013,Q1,2022,False,,EGP
CST000421,2024-05-18,IT,Giza,Utilities,41325.85,14052.83,E0115,MGR4,CC030,Q4,2022,True,,EGP
CST000422,2023-10-16,Operations,Cairo,Utilities,18436.59,5895.29,E0039,MGR16,CC001,Q4,2022,True,,EGP
CST000423,2023-01-01,HR,Tanta,Marketing,1305.38,23289.23,E0013,MGR17,CC011,Q2,2023,True,,EGP
CST000424,2021-07-20,HR,Giza,COGS,35369.74,1341.47,E0083,MGR18,CC021,Q1,2023,False,Note_6,EGP
CST000425,2022-12-29,Customer Service,Asyut,Marketing,14576.23,19736.25,E0076,MGR6,CC021,Q3,2024,True,,USD
CST000426,2023-01-06,Finance,Cairo,Salaries,5561.17,8373.14,E0112,MGR15,CC009,Q1,2024,False,Note_64,EGP
CST000427,2021-09-10,Logistics,Giza,Insurance,3042.63,14910.9,E0168,MGR7,CC026,Q3,2023,True,Note_61,
CST000428,2023-11-20,Finance,Asyut,Salaries,8589.23,2478.8,E0034,MGR20,CC023,Q3,2022,False,Note_17,EUR
CST000429,2024-10-04,IT,Giza,COGS,2835.23,464.33,E0038,MGR7,CC007,Q4,2024,True,,EGP
CST000430,2023-05-06,IT,Tanta,Marketing,6203.33,10280.51,E0188,MGR1,CC017,Q2,2022,True,Note_25,EGP
CST000431,2021-08-04,Operations,Alexandria,Salaries,3054.94,6945.42,E0005,MGR11,CC026,Q1,2024,False,,EGP
CST000432,2024-06-06,Marketing,Alexandria,Marketing,1706.6,13538.56,E0169,MGR5,CC011,Q2,2023,False,,EGP
