Customer_ID,Customer_Name,City,Region,Segment,Credit_Limit,Outstanding_Balance,Payment_Terms_Days,Registration_Date,Account_Status,Tax_ID,Industry,Annual_Revenue_EGP,Contact_Email,Assigned_Rep
C00198,Customer_198,Tanta,West,SME,50000,195157,60,2024-03-23,Inactive,TAX3366896,Education,1476084.0,contact197@company197.com,E0115
C00199,Customer_199,Giza,West,Retail,1000000,6440,45,2024-08-20,Active,TAX9049002,Healthcare,2026751.0,contact198@company198.com,E0173
C00200,Customer_200,Mansoura,West,Enterprise,500000,89360,90,2023-07-23,Active,TAX2709171,Real Estate,3618318.0,contact199@company199.com,E0200
C00201,Customer_201,Cairo,South,SME,100000,247226,45,2021-02-02,Active,TAX3360708,Technology,215648.0,contact200@company200.com,E0055
C00202,Customer_202,Luxor,West,Government,250000,788,30,2023-05-25,Active,TAX4001034,Healthcare,794578.0,contact201@company201.com,E0056
C00203,Customer_203,Cairo,North,Retail,50000,231365,45,2021-02-06,Active,TAX3706668,Food & Beverage,1012890.0,contact202@company202.com,E0096
C00204,Customer_204,Mansoura,East,Retail,50000,170349,90,2022-06-28,Inactive,TAX4369594,Education,208561.0,contact203@company203.com,E0034
C00205,Customer_205,Alexandria,Central,Retail,50000,69245,45,2021-04-13,Inactive,TAX7821563,Education,412603.0,contact204@company204.com,E0074
C00206,Customer_206,Port Said,South,Government,250000,129703,90,2022-10-11,Active,TAX4911403,Real Estate,486514.0,contact205@company205.com,E0007
C00207,Customer_207,Luxor,Central,Retail,250000,199800,45,2024-04-20,Active,TAX1493977,Healthcare,21096349.0,,E0196
C00208,Customer_208,Mansoura,South,Enterprise,100000,161046,30,2022-03-23,Active,TAX8287963,Retail,1291593.0,contact207@company207.com,E0026
C00209,Customer_209,Mansoura,West,Retail,50000,184589,45,2022-04-22,Inactive,TAX1707213,Food & Beverage,25268567.0,contact208@company208.com,E0196
C00210,Customer_210,Cairo,East,Retail,50000,66918,30,2022-11-09,Active,TAX5352135,Education,1792816.0,contact209@company209.com,E0160
C00211,Customer_211,Asyut,West,SME,1000000,53850,60,2022-12-29,Inactive,TAX1660653,Food & Beverage,526314.0,contact210@company210.com,E0107
C00212,Customer_212,Mansoura,North,Retail,100000,168167,60,2022-01-18,Inactive,TAX9376588,Food & Beverage,1534645.0,,E0200
C00213,Customer_213,Giza,South,Government,500000,111364,90,2022-05-12,Active,TAX9594957,Healthcare,610395.0,contact212@company212.com,E0120
C00214,Customer_214,Giza,Central,SME,500000,144659,30,2022-03-22,Active,TAX5673905,Healthcare,3147301.0,contact213@company213.com,E0070
C00215,Customer_215,Port Said,West,Enterprise,100000,2720,90,2022-03-17,Active,TAX6721625,Healthcare,8382836.0,contact214@company214.com,E0124
C00216,Customer_216,Suez,East,Enterprise,250000,273687,30,2024-05-02,Active,TAX8570341,Healthcare,1602230.0,contact215@company215.com,E0017
C00217,Customer_217,Luxor,South,SME,100000,6020,30,2024-10-16,Active,TAX8462776,Manufacturing,7686111.0,,E0180
C00218,Customer_218,Port Said,West,Retail,250000,112286,60,2022-02-09,Inactive,TAX7457958,Retail,1798266.0,contact217@company217.com,E0084
C00219,Customer_219,Tanta,West,Government,100000,256286,60,2023-02-16,Active,TAX8527895,Real Estate,170415.0,contact218@company218.com,E0137
C00220,Customer_220,Giza,North,Government,250000,109340,30,2022-02-08,Active,TAX4035892,Retail,17983544.0,contact219@company219.com,E0036
C00221,Customer_221,Luxor,West,SME,50000,189551,60,2024-12-25,Active,TAX7920984,Technology,1258486.0,contact220@company220.com,E0112
C00222,Customer_222,Alexandria,West,SME,500000,56165,30,2021-12-26,Active,TAX2295771,Real Estate,253502.0,,E0009
C00223,Customer_223,Luxor,South,Enterprise,500000,281011,45,2024-10-26,Active,TAX8508153,Retail,610286.0,contact222@company222.com,E0103
C00224,Customer_224,Giza,North,Retail,50000,69740,60,2024-10-11,Inactive,TAX6806132,Education,6479253.0,contact223@company223.com,E0168
C00225,Customer_225,Mansoura,South,Enterprise,500000,235673,45,2023-08-24,Active,TAX9965994,Food & Beverage,2779420.0,contact224@company224.com,E0125
C00226,Customer_226,Tanta,East,SME,100000,290674,30,2022-05-18,Active,TAX3431691,Education,1901560.0,contact225@company225.com,E0114
C00227,Customer_227,Tanta,East,Retail,50000,279737,45,2022-08-27,Active,TAX4057624,Healthcare,2928246.0,contact226@company226.com,E0003
C00228,Customer_228,Port Said,Central,SME,250000,247530,60,2022-06-11,Suspended,TAX4931147,Retail,450874.0,contact227@company227.com,E0092
C00229,Customer_229,Mansoura,South,Retail,50000,12114,45,2023-11-19,Active,TAX9754882,Education,1898146.0,contact228@company228.com,E0114
C00230,Customer_230,Asyut,West,Retail,250000,234741,30,2021-08-21,Active,TAX7126943,Education,665274.0,contact229@company229.com,E0008
C00231,Customer_231,Cairo,West,Enterprise,1000000,275182,90,2021-08-15,Active,TAX8956982,Education,7643651.0,contact230@company230.com,E0124
C00232,Customer_232,Asyut,East,SME,100000,27449,60,2022-03-29,Active,,Manufacturing,387860.0,contact231@company231.com,E0030
C00233,Customer_233,Alexandria,West,Retail,1000000,177534,45,2021-09-08,Active,TAX2889584,Technology,1807014.0,contact232@company232.com,E0006
C00234,Customer_234,Mansoura,North,SME,50000,66654,30,2021-01-01,,TAX9750335,Healthcare,136839.0,contact233@company233.com,E0139
C00235,Customer_235,Asyut,South,SME,100000,283469,90,2024-01-22,Active,TAX9177017,Technology,735539.0,contact234@company234.com,E0006
C00236,Customer_236,Cairo,Central,Government,250000,236807,90,2023-08-27,Active,TAX2203911,Education,9141761.0,contact235@company235.com,E0124
C00237,Customer_237,Alexandria,North,Retail,100000,10185,30,2023-01-21,Active,TAX6369566,Food & Beverage,306773.0,contact236@company236.com,E0091
C00238,Customer_238,Suez,Central,Government,100000,127776,45,2023-11-19,Active,TAX4672713,Real Estate,1433470.0,contact237@company237.com,E0077
C00239,Customer_239,Alexandria,South,SME,250000,80261,30,2022-08-06,Inactive,,Technology,12073059.0,contact238@company238.com,E0090
C00240,Customer_240,Suez,West,Enterprise,100000,9722,90,2024-01-01,Active,TAX5426806,Technology,27991337.0,contact239@company239.com,E0069
C00241,Customer_241,Tanta,South,Retail,50000,299078,30,2022-10-25,Inactive,TAX4555438,Manufacturing,8638942.0,contact240@company240.com,E0004
C00242,Customer_242,Luxor,Central,Retail,500000,193501,45,2021-03-07,Active,TAX1234567,Technology,2343164.0,contact241@company241.com,E0200
C00243,Customer_243,Aswan,South,SME,1000000,53688,90,2024-03-04,Inactive,TAX6664809,Manufacturing,4169193.0,contact242@company242.com,E0152
C00244,Customer_244,Luxor,East,Retail,500000,249264,30,2024-05-21,Active,TAX2103005,Retail,9958773.0,contact243@company243.com,E0149
C00245,Customer_245,Giza,North,Enterprise,50000,201210,30,2024-03-15,Inactive,TAX2547048,Real Estate,2228175.0,contact244@company244.com,E0108
C00246,Customer_246,Suez,Central,Enterprise,100000,28088,90,2024-12-01,Inactive,TAX1723332,Real Estate,28636788.0,contact245@company245.com,E0157
C00247,Customer_247,Aswan,North,Government,250000,267399,90,2022-09-14,Active,TAX3012249,Manufacturing,2184788.0,contact246@company246.com,E0091
C00248,Customer_248,Giza,West,SME,250000,37101,60,2022-12-20,Inactive,TAX1911168,Manufacturing,246696.0,contact247@company247.com,E0172
C00249,Customer_249,Aswan,South,Retail,50000,236170,60,2022-07-14,Active,TAX5160301,Real Estate,6200004.0,contact248@company248.com,E0056
C00250,Customer_250,Cairo,North,SME,250000,134602,90,2024-04-14,Inactive,,Education,100560.0,contact249@company249.com,E0103
C00251,Customer_251,Alexandria,Central,SME,250000,255574,30,2023-02-12,Inactive,TAX2977666,Retail,28677.0,contact250@company250.com,E0064
C00252,Customer_252,Aswan,North,Government,50000,245130,90,2022-12-02,Inactive,TAX7235593,Manufacturing,1643206.0,contact251@company251.com,E0135
C00253,Customer_253,Alexandria,East,Enterprise,100000,297058,90,2023-08-16,Active,TAX6069024,Retail,7265303.0,contact252@company252.com,E0116
C00254,Customer_254,Alexandria,East,Retail,100000,220070,90,2021-04-03,Active,TAX9134211,Real Estate,94906.0,contact253@company253.com,E0191
C00255,Customer_255,Asyut,North,SME,250000,98289,45,2024-09-08,Active,TAX5452217,Education,1888596.0,contact254@company254.com,E0002
C00256,Customer_256,Mansoura,South,Retail,500000,97029,60,2023-01-20,Active,TAX7363644,Healthcare,128478.0,contact255@company255.com,E0171
C00257,Customer_257,Luxor,Central,SME,500000,290395,60,2022-05-07,Active,TAX2341226,Technology,3022709.0,contact256@company256.com,E0105
C00258,Customer_258,Cairo,West,SME,500000,294115,30,2024-05-08,Active,TAX5940441,Food & Beverage,253170.0,contact257@company257.com,E0041
C00259,Customer_259,Aswan,East,Retail,250000,83957,90,2024-04-17,Inactive,TAX3831922,Technology,91569.0,contact258@company258.com,E0017
C00260,Customer_260,Aswan,Central,Government,250000,33252,90,2021-03-15,Active,TAX2650893,Real Estate,1264218.0,contact259@company259.com,E0015
C00261,Customer_261,Alexandria,West,Enterprise,50000,255303,90,2023-01-25,Active,TAX2477781,Real Estate,1785456.0,contact260@company260.com,E0195
C00262,Customer_262,Luxor,North,Retail,500000,16743,60,2021-07-04,Active,,Retail,153696.0,contact261@company261.com,E0060
C00263,Customer_263,Giza,Central,Government,500000,119943,60,2024-04-11,Suspended,TAX8152376,Food & Beverage,512617.0,contact262@company262.com,E0123
C00264,Customer_264,Mansoura,South,Retail,500000,221321,90,2022-12-06,Inactive,TAX1770074,Technology,738919.0,contact263@company263.com,E0137
C00265,Customer_265,Luxor,West,SME,100000,106664,90,2021-10-05,Active,TAX6956797,Healthcare,345077.0,contact264@company264.com,E0026
C00266,Customer_266,Aswan,West,Enterprise,250000,77387,45,2021-02-08,Inactive,TAX6973307,Healthcare,1457372.0,contact265@company265.com,E0152
C00267,Customer_267,Luxor,East,Enterprise,250000,42310,90,2023-04-03,Active,TAX3575197,Manufacturing,4442069.0,,E0017
C00268,Customer_268,Port Said,West,Enterprise,50000,89843,90,2022-11-04,Suspended,TAX8868308,Technology,19209.0,contact267@company267.com,E0092
C00269,Customer_269,Port Said,Central,Government,1000000,255481,90,2022-08-06,Active,TAX7733608,Technology,547832.0,contact268@company268.com,E0194
C00270,Customer_270,Luxor,South,Retail,500000,49191,45,2022-12-21,Active,TAX3546729,Real Estate,560831.0,contact269@company269.com,E0021
C00271,Customer_271,Asyut,West,Government,1000000,160083,60,2024-11-16,Active,TAX8534332,Healthcare,140071.0,contact270@company270.com,E0090
C00272,Customer_272,Mansoura,South,SME,250000,47485,30,2021-05-22,Active,TAX2703644,Retail,4910499.0,contact271@company271.com,E0102
C00273,Customer_273,Tanta,South,Retail,100000,972,45,2022-05-24,Active,TAX4007827,Healthcare,46069922.0,contact272@company272.com,E0052
C00274,Customer_274,Luxor,East,Enterprise,250000,280139,45,2022-02-08,Active,TAX5372795,Healthcare,689537.0,contact273@company273.com,E0179
C00275,Customer_275,Giza,North,Retail,250000,42721,90,2024-08-26,Active,TAX6623440,Healthcare,1587032.0,contact274@company274.com,E0138
C00276,Customer_276,Asyut,Central,SME,500000,210734,30,2024-02-14,Active,TAX4146828,Technology,3056827.0,contact275@company275.com,E0006
C00277,Customer_277,Luxor,North,Enterprise,1000000,79713,60,2022-07-21,Inactive,TAX2859155,Food & Beverage,1186359.0,contact276@company276.com,E0196
C00278,Customer_278,Aswan,North,SME,500000,59541,30,2022-12-04,Active,TAX3489801,Technology,340404.0,contact277@company277.com,E0063
C00279,Customer_279,Alexandria,Central,Retail,500000,113568,45,2024-10-28,Inactive,TAX7819876,Real Estate,10583167.0,contact278@company278.com,E0110
C00280,Customer_280,Aswan,East,SME,50000,170283,45,2021-02-14,Active,TAX4115266,Food & Beverage,257309.0,contact279@company279.com,E0150
C00281,Customer_281,Luxor,Central,Retail,50000,41881,30,2024-06-01,Active,TAX6394322,Real Estate,1536596.0,contact280@company280.com,E0109
C00282,Customer_282,Cairo,South,Retail,250000,89899,45,2023-12-12,Active,TAX9826769,Technology,3884256.0,contact281@company281.com,E0156
C00283,Customer_283,Aswan,East,Retail,500000,119905,60,2021-10-31,Active,TAX9313294,Education,501292.0,contact282@company282.com,E0087
C00284,Customer_284,Suez,West,Retail,100000,280686,45,2022-10-04,Active,TAX6991003,Retail,625608.0,contact283@company283.com,E0196
C00285,Customer_285,Port Said,Central,SME,50000,232523,45,2022-01-27,Active,TAX8210392,Education,415346.0,contact284@company284.com,E0062
C00286,Customer_286,Suez,Central,Retail,50000,250448,90,2023-06-12,Active,TAX9606747,Healthcare,37834197.0,contact285@company285.com,E0045
C00287,Customer_287,Cairo,East,Retail,1000000,98159,60,2023-09-04,Inactive,TAX7238605,Education,21263689.0,contact286@company286.com,E0162
C00288,Customer_288,Cairo,East,SME,500000,191973,45,2023-04-14,Inactive,TAX2484582,Food & Beverage,6600941.0,contact287@company287.com,E0166
C00289,Customer_289,Mansoura,North,Enterprise,250000,268934,60,2023-05-13,Active,TAX4744375,Manufacturing,181374.0,contact288@company288.com,E0010
C00290,Customer_290,Luxor,West,Retail,500000,259971,60,2022-01-14,Active,TAX8562299,Technology,5355784.0,,E0076
C00291,Customer_291,Aswan,Central,Retail,250000,184984,60,2021-07-11,Active,TAX4347195,Real Estate,1254504.0,contact290@company290.com,E0033
C00292,Customer_292,Giza,East,SME,1000000,111826,90,2021-04-14,Active,TAX4149433,Real Estate,192966.0,contact291@company291.com,E0077
C00293,Customer_293,Mansoura,North,Retail,500000,233612,30,2023-01-14,Active,TAX1115263,Real Estate,3119544.0,,E0160
C00294,Customer_294,Luxor,South,Retail,250000,256726,30,2023-12-13,Active,TAX3901482,Technology,15682705.0,contact293@company293.com,E0022
C00295,Customer_295,Mansoura,East,SME,100000,219234,90,2021-11-11,,TAX4523864,Technology,403917.0,contact294@company294.com,E0149
C00296,Customer_296,Alexandria,Central,SME,500000,289453,30,2022-01-25,Active,TAX6028965,Technology,2349624.0,contact295@company295.com,E0119
C00297,Customer_297,Aswan,Central,Retail,500000,95362,90,2024-12-19,Active,TAX6659676,Food & Beverage,240566.0,contact296@company296.com,E0181
C00298,Customer_298,Asyut,East,Government,50000,247173,45,2024-05-16,Inactive,TAX5597001,Real Estate,809703.0,,E0192
C00299,Customer_299,Giza,Central,SME,250000,125740,30,2022-11-26,Active,TAX7067049,Manufacturing,2397876.0,contact298@company298.com,E0087
C00300,Customer_300,Cairo,North,Government,250000,130666,45,2022-03-03,Active,TAX1819585,Food & Beverage,1632388.0,,E0103
C00301,Customer_301,Tanta,North,Retail,1000000,98489,45,2022-01-27,Inactive,TAX5514610,Real Estate,1688716.0,,E0174
C00302,Customer_302,Alexandria,West,Retail,50000,183088,45,2022-03-17,Active,TAX9827774,Manufacturing,1658580.0,contact301@company301.com,E0126
C00303,Customer_303,Tanta,North,Retail,100000,280269,60,2023-03-11,Active,TAX5312699,Manufacturing,12371908.0,contact302@company302.com,E0136
C00304,Customer_304,Cairo,South,Retail,500000,52835,60,2021-03-19,Active,TAX4061645,Retail,2604874.0,contact303@company303.com,E0064
C00305,Customer_305,Mansoura,Central,SME,1000000,104759,60,2022-10-30,Suspended,TAX7013331,Education,100874.0,contact304@company304.com,E0177
C00306,Customer_306,Alexandria,North,SME,50000,11030,90,2022-05-24,Suspended,TAX8493770,Manufacturing,782648.0,contact305@company305.com,E0035
C00307,Customer_307,Mansoura,West,SME,250000,269479,30,2021-05-05,Active,TAX2495405,Retail,1971553.0,contact306@company306.com,E0021
C00308,Customer_308,Asyut,West,Retail,500000,142085,30,2021-09-09,Active,TAX1271125,Retail,2241857.0,contact307@company307.com,E0025
C00309,Customer_309,Port Said,North,Retail,500000,622,30,2021-05-04,Active,TAX8367646,Healthcare,1659604.0,contact308@company308.com,E0187
C00310,Customer_310,Tanta,West,SME,250000,244318,30,2024-12-23,Active,TAX7313993,Food & Beverage,10145913.0,contact309@company309.com,E0189
C00311,Customer_311,Mansoura,North,Retail,500000,70542,30,2023-08-31,Active,TAX8136140,Healthcare,522508.0,contact310@company310.com,E0050
C00312,Customer_312,Alexandria,Central,SME,100000,3662,30,2024-08-08,Active,TAX8368607,Technology,2121536.0,contact311@company311.com,E0045
C00313,Customer_313,Alexandria,West,Retail,1000000,107223,30,2022-08-31,Active,TAX2876240,Retail,23183021.0,contact312@company312.com,E0051
C00314,Customer_314,Port Said,North,Retail,250000,238954,45,2021-03-12,Active,TAX9561693,Healthcare,648025.0,contact313@company313.com,E0153
C00315,Customer_315,Suez,Central,Retail,250000,52038,45,2024-09-22,Active,TAX1534314,Real Estate,535635.0,contact314@company314.com,E0058
C00316,Customer_316,Alexandria,South,SME,500000,76930,45,2022-12-11,Active,TAX3111060,Food & Beverage,6723866.0,contact315@company315.com,E0004
C00317,Customer_317,Suez,East,SME,50000,156734,30,2021-02-10,Active,TAX4177316,Real Estate,323213.0,contact316@company316.com,E0035
C00318,Customer_318,Alexandria,South,Retail,500000,57850,30,2024-08-07,Inactive,TAX7155812,Real Estate,14391577.0,contact317@company317.com,E0032
C00319,Customer_319,Cairo,East,Retail,1000000,210506,60,2021-09-06,,TAX1048269,Retail,321246.0,contact318@company318.com,E0081
C00320,Customer_320,Suez,East,Retail,250000,165483,90,2024-09-14,Active,TAX6133962,Technology,82600.0,contact319@company319.com,E0174
C00321,Customer_321,Aswan,North,Retail,100000,225398,60,2023-07-15,Active,TAX8044624,Real Estate,2177949.0,contact320@company320.com,E0035
C00322,Customer_322,Tanta,North,Government,1000000,238940,30,2023-02-26,Active,TAX3633944,Retail,1950456.0,contact321@company321.com,E0027
C00323,Customer_323,Tanta,North,Retail,50000,208680,90,2023-01-10,Active,TAX8253698,Education,3546291.0,contact322@company322.com,E0104
C00324,Customer_324,Tanta,East,SME,250000,91292,60,2022-03-10,Active,TAX4420854,Technology,169190.0,,E0135
C00325,Customer_325,Suez,Central,Retail,1000000,49123,60,2022-11-08,Active,TAX3746165,Technology,354635.0,contact324@company324.com,E0200
C00326,Customer_326,Mansoura,North,Retail,50000,62453,30,2022-03-31,Inactive,TAX5370723,Education,4810561.0,,E0071
C00327,Customer_327,Giza,Central,SME,100000,48369,60,2024-09-03,Inactive,TAX1008315,Healthcare,278269.0,contact326@company326.com,E0064
C00328,Customer_328,Asyut,Central,Enterprise,1000000,45371,45,2022-08-11,Active,TAX9389798,Manufacturing,586870.0,contact327@company327.com,E0065
C00329,Customer_329,Alexandria,East,Retail,500000,229767,90,2024-10-25,Active,TAX5363093,Retail,19828107.0,,E0061
C00330,Customer_330,Alexandria,East,Enterprise,50000,232784,90,2024-03-07,Inactive,TAX9640874,Healthcare,2364290.0,contact329@company329.com,E0075
C00331,Customer_331,Port Said,South,Retail,1000000,268283,60,2022-04-23,Active,TAX6427062,Manufacturing,9822058.0,contact330@company330.com,E0085
